txt,rating,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise
great boutique hotel stayed hotel andra business trip october 2007. walking distance convention center prime shopping seattle ,4,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.123420923948288,0.640123724937439,0.018564239144325,0.113569617271423,0.104321494698524
pretty good funky nice property booked weekend luxury link included gift cards food restaurant downstairs champagne chocolate strawberries.the rooms nice ,4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.078777253627777,0.271378666162491,0.067872814834118,0.48970752954483,0.092263713479042
nice hotel nice location stayed hotel andra night quick stop seattle start family vacation ,4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.725118637084961,0.066118590533733,0.011653941124678,0.121470585465431,0.075638309121132
great hotel avoid t-mobile hotspot hotel great stayed ,4,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.576453030109406,0.150116696953774,0.044161956757307,0.154150456190109,0.07511780411005
fine hotel pretty good best thing size rooms really spacious separate large closet area kitchenette area ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.060177337378264,0.486187905073166,0.108786083757877,0.138373613357544,0.206475108861923
great location just far away crowds waterfront close walk great restaurants local attractions ,4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.226845040917397,0.327673465013504,0.042037785053253,0.159436926245689,0.244006752967834
comfortable stay hotel andra just returned home business trip ended nights hotel andra ,4,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.151620149612427,0.393043875694275,0.028001554310322,0.389364182949066,0.03797023370862
glad chose andra truly minute booking morning day arrived san francisco portland ,4,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.417246818542481,0.142024531960487,0.102159775793552,0.265793353319168,0.072775520384312
andra recovers near miss chose andra birthday-weekend getaway serene modern upscale atmosphere special different ,4,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.276277482509613,0.124147675931454,0.152967780828476,0.433261871337891,0.013345194980502
model modern hotel andra suite large bright attractively furnished ,4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.355430543422699,0.208091244101524,0.060727115720511,0.352421492338181,0.023329555988312
nice rate bed did n't really problem property ,4,N,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.622717976570129,0.136333733797073,0.060633946210146,0.147347196936607,0.032967079430819
cozy lodge like reviewers site boyfriend ended edgewater bidding 4-star hotel seattle ,4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.39289265871048,0.312453001737595,0.053659949451685,0.220817312598228,0.02017711289227
unique ,5,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.056545622646809,0.563980102539063,0.026689881458879,0.12696661055088,0.225817829370499
great stay great stay ,5,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.431429624557495,0.153271794319153,0.058631777763367,0.334358334541321,0.02230841293931
love monaco staff husband stayed hotel crazy weekend attending memorial service best friend husband celebrating 12th wedding anniversary ,5,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.220881417393684,0.423417210578918,0.071040637791157,0.264726459980011,0.019934296607971
cozy stay rainy city ,5,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.098434679210186,0.663190126419067,0.06932919472456,0.087815210223198,0.081230714917183
hotel stayed hotel monaco cruise ,5,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.387484073638916,0.249567031860352,0.027098976075649,0.288764417171478,0.047085471451283
excellent stayed hotel monaco past w/e delight ,5,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.042720679193735,0.538688063621521,0.054430112242699,0.148661270737648,0.215499848127365
fantastic stay monaco seattle hotel monaco holds high standards kimpton hotel line ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.466368407011032,0.204932361841202,0.068300880491734,0.199265748262405,0.061132617294788
good choice hotel recommended sister ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.276503026485443,0.417897462844849,0.058430328965187,0.188227355480194,0.058941829949617
service service service spent week g-friend labor day bumbershoot ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.739987075328827,0.031109256669879,0.034481696784496,0.150569498538971,0.043852508068085
excellent stay ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.059080183506012,0.393493682146072,0.038030158728361,0.19782929122448,0.311566650867462
hotel monaco great location service hotel monaco centrally located provides excellent service ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.096511833369732,0.566230952739716,0.089867979288101,0.150116235017777,0.097272992134094
gem hotel absolute gem ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.519894778728485,0.1139892116189,0.079953148961067,0.169239774346352,0.116923123598099
remarkable hotel needed days booked inn based tripadvisor reviews ,5,P+,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.184120208024979,0.327209889888763,0.032707121223211,0.107314839959145,0.348647892475128
great location friendly staff stayed hotel easter throughly enjoyed time ,5,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.275316119194031,0.246702402830124,0.120182193815708,0.135834112763405,0.221965149044991
excellent way stayed inn market memorial day weekend ,5,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.136365383863449,0.554247379302979,0.046222060918808,0.15640863776207,0.106756523251534
outstanding choice reserved city view room night week ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.410131216049194,0.135685190558434,0.094774514436722,0.319068372249603,0.040340624749661
great hotel great hotel ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.12945893406868,0.657361686229706,0.035157181322575,0.13679713010788,0.041225090622902
nice place ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.514966607093811,0.111981265246868,0.08418657630682,0.268220692873001,0.020644811913371
boutique charmer great location wife recently spent 5 nights inn market attended convention ,5,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.280401408672333,0.410023152828217,0.016894055530429,0.086869716644287,0.205811679363251
loved inn inn market awesome ,5,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.137846291065216,0.328801393508911,0.06083557009697,0.454756677150726,0.017760045826435
n't asked better hotel experience ,5,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.09840227663517,0.667529463768005,0.029078684747219,0.122567489743233,0.082422092556954
wonderful location great beds pretty rooms inn market lived positive reviews ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.127222999930382,0.514580488204956,0.035266906023026,0.285520076751709,0.037409514188767
tempur-pedic beds ,5,P+,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.214558362960815,0.388292580842972,0.092259429395199,0.267200767993927,0.037688855081797
loved inn stayed inn market 7/11/05 7/18/05 ,5,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.102161712944508,0.590364277362824,0.042235918343067,0.248807117342949,0.016430892050266
loved inn husband wanted romantic away night ,5,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.300606548786163,0.224655017256737,0.038965042680502,0.39150807261467,0.044265277683735
ace hotel awesome ,5,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.230164229869843,0.361873120069504,0.064481750130653,0.281150013208389,0.062330901622772
perfect way ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.244667142629623,0.237523317337036,0.065521612763405,0.349947035312653,0.102340891957283
great hotel non-traditional stay true feel seattle ,5,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.424527376890183,0.183574602007866,0.046922899782658,0.187666356563568,0.157308757305145
great hotel hotel nice room really comfortable clean ,5,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.061970353126526,0.5302774310112,0.018309928476811,0.105419337749481,0.284022897481918
great stay elevators ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.519236087799072,0.106921449303627,0.01655088737607,0.088976792991161,0.268314719200134
good experience having booked minute escape university tower hotel review proved excellent minute find.central clean rooms good views albeit rooms exec levels n't exactly spacious.try book executive rooms possible good choice breakfast hors d'oeuvres day makes overall package palatable.restaurant little pricey good food staying night skip try benihana just road hotel great food atmosphere ,5,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.021788513287902,0.811711192131043,0.08580919355154,0.038069926202297,0.042621158063412
loved inn queen anne really great stay ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.062195762991905,0.724299550056458,0.035101480782032,0.137648344039917,0.040754921734333
absolutely charming good value stayed numerous hotels seattle characterless star chains suites westin olympic past 45 plus years ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.476786613464356,0.137341648340225,0.026538666337729,0.265628069639206,0.093705035746098
nice touches arrived marqueen early hours moved noisy hotel downtown ,5,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.129777416586876,0.497106432914734,0.023087866604328,0.070425644516945,0.279602706432343
perfect bride/groom guests ,5,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.535125494003296,0.186427220702171,0.047163136303425,0.141551941633225,0.089732207357884
gorgeous hotel great hotel huge elegant rooms ,5,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.072821162641049,0.585711002349854,0.033202774822712,0.116893947124481,0.191371083259582
perfect needs marqueen nice change typical boxy hotel room ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.298998206853867,0.148721620440483,0.052516859024763,0.442374408245087,0.057388886809349
gem ,5,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.091655418276787,0.345680803060532,0.048680540174246,0.423361510038376,0.090621769428253
best bar lobby meet friend year ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.020927220582962,0.676927626132965,0.022892031818628,0.076841987669468,0.202411144971848
mayflower park hotel-great location great hotel enjoyed night stay mayflower park hotel august 2005. busy time seattle ring cycle opera week upgraded suite pleasant surprise ,5,P,AGREEMENT,SUBJECTIVE,86,IRONIC,0.126412406563759,0.329970300197601,0.047767288982868,0.353385537862778,0.142464458942413
trust great ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.138660252094269,0.282926470041275,0.20414611697197,0.291821599006653,0.082445546984673
wonderful hotel ,5,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.308156967163086,0.200086906552315,0.049584083259106,0.412445902824402,0.029726132750511
awesome location helpful staff clean rooms stayed moore hotel celebrate special occasion budget getaway downtown seattle ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.026512768119574,0.451142311096191,0.017237689346075,0.074499934911728,0.430607318878174
moore hotel greatest place charming quaint friendly ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.419185936450958,0.289961367845535,0.055380195379257,0.161416053771973,0.07405649125576
stay ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.043377209454775,0.326990842819214,0.015774324536324,0.168291360139847,0.445566236972809
moore best great practical hotel outstanding price ,5,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.08653449267149,0.773335218429565,0.027409993112087,0.0796058177948,0.033114448189736
deal ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.670737266540527,0.047439590096474,0.088635109364987,0.180613592267036,0.012574538588524
great little place fantastic staff makes place excellent exceptional staff ,5,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.282082855701447,0.230436310172081,0.046991713345051,0.164744913578033,0.275744199752808
just right love old buildings old hotels ,5,P,AGREEMENT,SUBJECTIVE,88,IRONIC,0.09374649822712,0.677936494350433,0.014969850890339,0.114727154374123,0.098620057106018
comfy super location ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.220661878585815,0.129558756947517,0.37364399433136,0.222591429948807,0.053543925285339
stay tonight ,5,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.584421873092651,0.080650955438614,0.027170417830348,0.263442575931549,0.044314246624708
great business hotel stayed hotel times year business really good experience overall ,5,P+,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.241925075650215,0.29615530371666,0.068924650549889,0.217247977852821,0.175747022032738
perfect convention property stayed april 7 11. attended conference held hotel.this property great location downtown seattle easy walking distance pike place market pacific place shopping convention center monorail space needle ,5,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.346622198820114,0.312396347522736,0.107041299343109,0.164057239890099,0.069882936775684
excellent choice great choice stay close airport right street ,5,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.439090669155121,0.286705911159515,0.114675745368004,0.150490045547485,0.009037625044584
great location parking expensive loved location modern clean comfort amenities staff service value got 140 hotwire ,5,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.516903519630432,0.156370267271996,0.031074227765203,0.201881140470505,0.093770861625671
great hotel great location ,5,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.684350967407227,0.157108902931213,0.031099380925298,0.107496619224548,0.019944166764617
book priceline reviewers suggested place 100 night priceline ,5,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.537179827690125,0.142278850078583,0.023401495069265,0.263461709022522,0.033678110688925
sheraton place stay ,5,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.248367220163345,0.197998195886612,0.249054536223412,0.283592849969864,0.020987160503864
relaxing stay great location sheraton hotel prime location heart downtown seattle ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.041600245982409,0.73848307132721,0.044059343636036,0.10876552015543,0.067091800272465
nice place good staff clean good location used priceline price got room 2 night stay 101 night ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.416605174541473,0.219708278775215,0.073605433106423,0.205948770046234,0.084132321178913
great hotel stayed sheraton town wedding church reception close hotel ,5,P+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.58217865228653,0.142458587884903,0.054104551672936,0.199171751737595,0.02208642847836
great seattle location great downtown hotel ,5,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.452492028474808,0.127786517143249,0.023143479600549,0.341701477766037,0.054876506328583
fantastic hotel fabulous stay sheraton downtown seattle ,5,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.019363190978766,0.447952926158905,0.010133380070329,0.042335256934166,0.48021525144577
great hotel great location great hotel fantastic location ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.151640474796295,0.277431905269623,0.06892141699791,0.294593960046768,0.207412242889404
wonderful time sheraton stayed sheraton auguest 20 2007. pleasantly surprised experience ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.307921439409256,0.164397060871124,0.056407656520605,0.207555264234543,0.263718545436859
friendly staff comfortable beds stayed hotel tour included 6 hotel coast california ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.116320602595806,0.544908583164215,0.071358263492584,0.254091262817383,0.013321215286851
great view ,5,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.033222228288651,0.855649828910828,0.02150334790349,0.037117473781109,0.052507068961859
excellent location ,5,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.038364566862583,0.773277401924133,0.025483377277851,0.071336925029755,0.091537646949291
loved sheraton towers seattle ,5,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.411556005477905,0.26174408197403,0.051930833607912,0.255646198987961,0.019122868776322
best deal town write reviews feel compelled time ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.44177907705307,0.217690497636795,0.076548770070076,0.21892386674881,0.045057833194733
recommed andra ,5,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.318318128585815,0.343150287866592,0.06180215626955,0.233098343014717,0.043631080538035
love andra ,5,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.294213771820068,0.24151922762394,0.074269264936447,0.314337253570557,0.07566049695015
favorite hotel work responsibilities taken seattle 4-6 times year years stayed hotel andra dozen times 2-5 nights stay ,5,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.397855341434479,0.263209521770477,0.038647543638945,0.236209318041801,0.064078241586685
great stay ,5,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.235321208834648,0.13362680375576,0.130826652050018,0.452771604061127,0.047453753650189
loved andra ,5,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.150017723441124,0.328916251659393,0.063469007611275,0.375198990106583,0.082397975027561
